eval_set,n_pairs,metric,n_targets,mean_effective_pairs,mean_prediction,oracle_best,confidence_top
eval-val,190,rmsd,63,189.68253968253967,5.254618186291778,4.929260439937437,5.245850846169365
eval-val,190,tm_score,63,189.68253968253967,0.7198638921899406,0.7317272153579585,0.7215735610943352
eval-val,195,gdt_ts,1,194,0.5583333333333333,0.5640625,0.5625
eval-val,195,lddt,1,194,0.7845958192110659,0.7909007765005469,0.7909007765005469
eval-val,195,rmsd,1,194,3.7885493193316444,3.4100893839686037,3.796489904829791
eval-val,195,tm_score,1,194,0.8721772696163268,0.8777950690353468,0.8777950690353468
eval-val,200,gdt_ts,62,199.66129032258064,0.43279972428021285,0.45314906865586996,0.43155817437236177
eval-val,200,lddt,62,199.66129032258064,0.6067634842188806,0.6138566896785287,0.6068123541559747
eval-val,200,rmsd,62,199.66129032258064,5.3351520822650915,5.019181845061597,5.293688133004572
eval-val,200,tm_score,62,199.66129032258064,0.7177697822238992,0.7287636499205435,0.7191287401128869
eval-val,207,gdt_ts,1,206,0.7541928721174004,0.7830188679245282,0.7830188679245282
eval-val,207,lddt,1,206,0.7403283606453869,0.753630185401642,0.753630185401642
eval-val,207,rmsd,1,206,1.5598967987484156,1.5075470885423852,1.5075470885423852
eval-val,207,tm_score,1,206,0.8787434755133454,0.8906807648610003,0.8906807648610003
eval-val,208,gdt_ts,1,208,0.4515224358974359,0.46875,0.46875
eval-val,208,lddt,1,208,0.5294716404923943,0.5333611307057201,0.5333611307057201
eval-val,208,rmsd,1,208,3.6781891022682403,3.5152539611136464,3.5152539611136464
eval-val,208,tm_score,1,208,0.7283649789359992,0.7320779323877409,0.7320779323877409
eval-val,210,gdt_ts,60,209.61666666666667,0.43051462861990575,0.45107647118858313,0.43658438505715386
eval-val,210,lddt,60,209.61666666666667,0.6058220472233995,0.6120712161015628,0.6067712856166902
eval-val,210,rmsd,60,209.61666666666667,5.292838382864495,5.010774913074077,5.206890319810852
eval-val,210,tm_score,60,209.61666666666667,0.7179910088935086,0.730356862605416,0.7194611653498308
eval-val,213,gdt_ts,2,213,0.07324563616184038,0.08044092422560792,0.06931376753102614
eval-val,213,lddt,2,213,0.31551366162362593,0.3216504044168695,0.3206305481238926
eval-val,213,rmsd,2,213,8.818168186172894,8.560444528110175,8.829554139538642
