DMS_id,orderings,min_context_fraction,spearman,n_variants,n_dropped,site_out_of_range,wt_mismatch,undefined_ratio
NUSA_ECOLI_Tsuboyama_2023_1WCL,200,0.75,0.39195844518095435,2028,0,0,0,0
NUSA_ECOLI_Tsuboyama_2023_1WCL,200,0.9,0.38597641612890776,2028,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,1,0.0,0.15878299703161697,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,4,0.0,0.3686138893248191,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,16,0.0,0.37877813423632983,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,16,0.5,0.47039320840419513,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,16,0.75,0.5776288708578071,1361,19,0,0,19
NUSG_MYCTU_Tsuboyama_2023_2MI6,64,0.0,0.3809188073796414,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,64,0.5,0.4729278007164756,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,64,0.75,0.5373255318090991,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,64,0.9,0.5505503714767207,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,200,0.0,0.3932798311168633,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,200,0.5,0.4858592218396069,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,200,0.75,0.5413672167121236,1380,0,0,0,0
NUSG_MYCTU_Tsuboyama_2023_2MI6,200,0.9,0.5573502356555418,1380,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,1,0.0,0.2932927785568164,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,4,0.0,0.5665264428951194,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,16,0.0,0.5121915955168971,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,16,0.5,0.5891948562887634,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,16,0.75,0.6771416947154609,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,64,0.0,0.5089866814335449,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,64,0.5,0.621448473684745,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,64,0.75,0.6788330220018064,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,64,0.9,0.6929747176844635,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,200,0.0,0.504264044625055,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,200,0.5,0.6202950852220266,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,200,0.75,0.6736754549091493,3197,0,0,0,0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,200,0.9,0.6962972304057568,3197,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,1,0.0,0.04119476686530806,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,4,0.0,-0.08316477574845325,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,16,0.0,-0.10741295230913724,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,16,0.5,-0.0953393171368679,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,16,0.75,-0.08955108129239991,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,64,0.0,-0.12437244818581733,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,64,0.5,-0.11876462641562724,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,64,0.75,-0.1077774102494079,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,64,0.9,-0.10440934787993257,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,200,0.0,-0.11676617773583796,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,200,0.5,-0.1033401711546642,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,200,0.75,-0.103263247922067,1134,0,0,0,0
ODP2_GEOSE_Tsuboyama_2023_1W4G,200,0.9,-0.09809891906593958,1134,0,0,0,0
OPSD_HUMAN_Wan_2019,1,0.0,0.24495373326640657,165,0,0,0,0
OPSD_HUMAN_Wan_2019,4,0.0,0.2985498670670792,165,0,0,0,0
OPSD_HUMAN_Wan_2019,16,0.0,0.3141724069305383,165,0,0,0,0
OPSD_HUMAN_Wan_2019,16,0.5,0.35183127187241214,165,0,0,0,0
OPSD_HUMAN_Wan_2019,16,0.75,0.3765393556780593,164,1,0,0,1
OPSD_HUMAN_Wan_2019,64,0.0,0.3047299873975431,165,0,0,0,0
OPSD_HUMAN_Wan_2019,64,0.5,0.35693639302219976,165,0,0,0,0
OPSD_HUMAN_Wan_2019,64,0.75,0.3771939198033821,165,0,0,0,0
OPSD_HUMAN_Wan_2019,64,0.9,0.3773533745006098,165,0,0,0,0
OPSD_HUMAN_Wan_2019,200,0.0,0.30407127400956385,165,0,0,0,0
OPSD_HUMAN_Wan_2019,200,0.5,0.3567520636871211,165,0,0,0,0
OPSD_HUMAN_Wan_2019,200,0.75,0.37560975609756103,165,0,0,0,0
OPSD_HUMAN_Wan_2019,200,0.9,0.38219243861870966,165,0,0,0,0
OTC_HUMAN_Lo_2023,1,0.0,0.09769031608437664,1570,0,0,0,0
OTC_HUMAN_Lo_2023,4,0.0,0.13100453029726755,1570,0,0,0,0
OTC_HUMAN_Lo_2023,16,0.0,0.14234569413288592,1570,0,0,0,0
OTC_HUMAN_Lo_2023,16,0.5,0.19679453721390444,1570,0,0,0,0
OTC_HUMAN_Lo_2023,16,0.75,0.20439482616637297,1549,21,0,0,21
OTC_HUMAN_Lo_2023,64,0.0,0.15930566124919174,1570,0,0,0,0
OTC_HUMAN_Lo_2023,64,0.5,0.21749954611247285,1570,0,0,0,0
OTC_HUMAN_Lo_2023,64,0.75,0.25109227434731696,1570,0,0,0,0
OTC_HUMAN_Lo_2023,64,0.9,0.28147862702469173,1570,0,0,0,0
OTC_HUMAN_Lo_2023,200,0.0,0.1594050258157091,1570,0,0,0,0
OTC_HUMAN_Lo_2023,200,0.5,0.21637534535518185,1570,0,0,0,0
OTC_HUMAN_Lo_2023,200,0.75,0.25477761240952584,1570,0,0,0,0
OTC_HUMAN_Lo_2023,200,0.9,0.2803172393254662,1570,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,1,0.0,0.14801680619792393,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,4,0.0,0.14594862259020996,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,16,0.0,0.2166992743420845,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,16,0.5,0.27894159386547945,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,16,0.75,0.3343450743004733,617,18,0,0,18
OTU7A_HUMAN_Tsuboyama_2023_2L2D,64,0.0,0.20386972974430767,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,64,0.5,0.2668188229712062,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,64,0.75,0.3172680221885993,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,64,0.9,0.34264006052043494,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,200,0.0,0.20178083472419986,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,200,0.5,0.26712161396467304,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,200,0.75,0.3159334150518484,635,0,0,0,0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,200,0.9,0.33933605419081725,635,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,1,0.0,0.06271077369056687,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,4,0.0,0.10418141949948827,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,16,0.0,0.10875901744924021,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,16,0.5,0.1363213344700185,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,16,0.75,0.147433690612552,6341,55,0,0,55
OXDA_RHOTO_Vanella_2023_activity,64,0.0,0.1124261176612116,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,64,0.5,0.14002078586915953,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,64,0.75,0.15372998956839676,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,64,0.9,0.1587381477956486,6378,18,0,0,18
OXDA_RHOTO_Vanella_2023_activity,200,0.0,0.10893405056205276,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,200,0.5,0.13473443081629372,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,200,0.75,0.14909161173142188,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_activity,200,0.9,0.15323759286226224,6396,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,1,0.0,0.08192020719546396,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,4,0.0,0.1542451601585527,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,16,0.0,0.15872844968640223,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,16,0.5,0.19110686687455225,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,16,0.75,0.2015584316731363,6750,19,0,0,19
OXDA_RHOTO_Vanella_2023_expression,64,0.0,0.16176592287945346,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,64,0.5,0.19204803966602332,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,64,0.75,0.20745194281899715,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,64,0.9,0.21662326971597282,6750,19,0,0,19
OXDA_RHOTO_Vanella_2023_expression,200,0.0,0.16560666460282783,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,200,0.5,0.1937534328029929,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,200,0.75,0.20744732039085356,6769,0,0,0,0
OXDA_RHOTO_Vanella_2023_expression,200,0.9,0.21619445070948,6769,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,1,0.0,-0.15619214443087664,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,4,0.0,-0.17265244056627413,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,16,0.0,-0.17230846371951652,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,16,0.5,-0.17107754874997394,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,16,0.75,-0.15221976800686166,7410,57,0,0,57
P53_HUMAN_Giacomelli_2018_Null_Etoposide,64,0.0,-0.17043013085896994,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,64,0.5,-0.167589436016865,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,64,0.75,-0.15024331561622284,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,64,0.9,-0.12994166839774493,7448,19,0,0,19
P53_HUMAN_Giacomelli_2018_Null_Etoposide,200,0.0,-0.1714712106840659,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,200,0.5,-0.16899061820936956,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,200,0.75,-0.14966911060916746,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,200,0.9,-0.13489852109970352,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,1,0.0,-0.15386798437386853,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,4,0.0,-0.15453135432364035,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,16,0.0,-0.17235011723224405,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,16,0.5,-0.16353141669778998,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,16,0.75,-0.14918388942758642,7391,76,0,0,76
P53_HUMAN_Giacomelli_2018_Null_Nutlin,64,0.0,-0.17291467816128733,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,64,0.5,-0.1688099226052601,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,64,0.75,-0.15390737627826526,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,64,0.9,-0.13647608116743692,7429,38,0,0,38
P53_HUMAN_Giacomelli_2018_Null_Nutlin,200,0.0,-0.17404998705559155,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,200,0.5,-0.17113649556984223,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,200,0.75,-0.15410777564830985,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,200,0.9,-0.1348212051969574,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,1,0.0,-0.15502333590081552,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,4,0.0,-0.19469286551569215,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,16,0.0,-0.20647362184484933,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,16,0.5,-0.2005701428268701,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,16,0.75,-0.1864061066347284,7391,76,0,0,76
P53_HUMAN_Giacomelli_2018_WT_Nutlin,64,0.0,-0.2051497220818798,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,64,0.5,-0.20575584221481286,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,64,0.75,-0.18764892284151583,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,64,0.9,-0.1627320461457032,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,200,0.0,-0.20585998168926564,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,200,0.5,-0.20721829890234778,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,200,0.75,-0.18892207086010304,7467,0,0,0,0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,200,0.9,-0.16349524206849284,7467,0,0,0,0
P53_HUMAN_Kotler_2018,1,0.0,0.046913574487232386,1048,0,0,0,0
P53_HUMAN_Kotler_2018,4,0.0,0.041965384716258596,1048,0,0,0,0
P53_HUMAN_Kotler_2018,16,0.0,0.05907959969164608,1048,0,0,0,0
P53_HUMAN_Kotler_2018,16,0.5,0.09152965906241907,1048,0,0,0,0
P53_HUMAN_Kotler_2018,16,0.75,0.12567234955399298,1031,17,0,0,17
P53_HUMAN_Kotler_2018,64,0.0,0.06921192162746942,1048,0,0,0,0
P53_HUMAN_Kotler_2018,64,0.5,0.09949483784840324,1048,0,0,0,0
P53_HUMAN_Kotler_2018,64,0.75,0.1297507090938923,1048,0,0,0,0
P53_HUMAN_Kotler_2018,64,0.9,0.14652554132875562,1048,0,0,0,0
P53_HUMAN_Kotler_2018,200,0.0,0.06853445100009738,1048,0,0,0,0
P53_HUMAN_Kotler_2018,200,0.5,0.09424884924588856,1048,0,0,0,0
P53_HUMAN_Kotler_2018,200,0.75,0.12201202522440431,1048,0,0,0,0
P53_HUMAN_Kotler_2018,200,0.9,0.1410728504637317,1048,0,0,0,0
P84126_THETH_Chan_2017,1,0.0,0.024695993798071754,1519,0,0,0,0
P84126_THETH_Chan_2017,4,0.0,0.11748527378045197,1519,0,0,0,0
P84126_THETH_Chan_2017,16,0.0,0.18589297923628825,1519,0,0,0,0
P84126_THETH_Chan_2017,16,0.5,0.2876778694875631,1519,0,0,0,0
P84126_THETH_Chan_2017,16,0.75,0.3159721443308112,1519,0,0,0,0
P84126_THETH_Chan_2017,64,0.0,0.18047612516275768,1519,0,0,0,0
P84126_THETH_Chan_2017,64,0.5,0.281551568287532,1519,0,0,0,0
P84126_THETH_Chan_2017,64,0.75,0.3226536621550221,1519,0,0,0,0
P84126_THETH_Chan_2017,64,0.9,0.33504626252662956,1519,0,0,0,0
P84126_THETH_Chan_2017,200,0.0,0.1803008247351601,1519,0,0,0,0
P84126_THETH_Chan_2017,200,0.5,0.2838280371702879,1519,0,0,0,0
P84126_THETH_Chan_2017,200,0.75,0.3196893798346564,1519,0,0,0,0
P84126_THETH_Chan_2017,200,0.9,0.33233925126607816,1519,0,0,0,0
PA_I34A1_Wu_2015,1,0.0,0.00644501363551607,1820,0,0,0,0
PA_I34A1_Wu_2015,4,0.0,0.011039994971630803,1820,0,0,0,0
PA_I34A1_Wu_2015,16,0.0,0.019020793098813892,1820,0,0,0,0
PA_I34A1_Wu_2015,16,0.5,0.029510332499115093,1820,0,0,0,0
PA_I34A1_Wu_2015,16,0.75,0.029597430843662415,1796,24,0,0,24
PA_I34A1_Wu_2015,64,0.0,0.010660439405920374,1820,0,0,0,0
PA_I34A1_Wu_2015,64,0.5,0.02370871458462979,1820,0,0,0,0
PA_I34A1_Wu_2015,64,0.75,0.030263513411344586,1820,0,0,0,0
PA_I34A1_Wu_2015,64,0.9,0.030015536114745632,1813,7,0,0,7
PA_I34A1_Wu_2015,200,0.0,0.010831732419821887,1820,0,0,0,0
PA_I34A1_Wu_2015,200,0.5,0.02089468789988349,1820,0,0,0,0
PA_I34A1_Wu_2015,200,0.75,0.026032972549100225,1820,0,0,0,0
PA_I34A1_Wu_2015,200,0.9,0.029101961705828374,1820,0,0,0,0
PABP_YEAST_Melamed_2013,1,0.0,0.3616135775124313,37708,0,0,0,0
PABP_YEAST_Melamed_2013,4,0.0,0.42097041451095807,37708,0,0,0,0
PABP_YEAST_Melamed_2013,16,0.0,0.5412007006783075,37708,0,0,0,0
PABP_YEAST_Melamed_2013,16,0.5,0.6211542484763706,37708,0,0,0,0
PABP_YEAST_Melamed_2013,16,0.75,0.638235257180238,36058,1650,0,0,1650
PABP_YEAST_Melamed_2013,64,0.0,0.5901119474372918,37708,0,0,0,0
PABP_YEAST_Melamed_2013,64,0.5,0.6280411467493635,37708,0,0,0,0
PABP_YEAST_Melamed_2013,64,0.75,0.6394986077356235,37708,0,0,0,0
PABP_YEAST_Melamed_2013,64,0.9,0.6342614830113626,36704,1004,0,0,1004
PABP_YEAST_Melamed_2013,200,0.0,0.5921464506834534,37708,0,0,0,0
PABP_YEAST_Melamed_2013,200,0.5,0.6263305212395553,37708,0,0,0,0
PABP_YEAST_Melamed_2013,200,0.75,0.6351208896757767,37708,0,0,0,0
PABP_YEAST_Melamed_2013,200,0.9,0.6347611012456605,37708,0,0,0,0
PAI1_HUMAN_Huttinger_2021,1,0.0,0.2486742658788105,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,4,0.0,0.31900094607084056,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,16,0.0,0.349760006398265,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,16,0.5,0.38028095006934903,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,16,0.75,0.3953720808053069,5288,57,0,0,57
PAI1_HUMAN_Huttinger_2021,64,0.0,0.34995287049299467,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,64,0.5,0.380236457808069,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,64,0.75,0.39413025280183106,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,64,0.9,0.40162396321751437,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,200,0.0,0.3524084827310647,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,200,0.5,0.3823363239302943,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,200,0.75,0.39509250323995665,5345,0,0,0,0
PAI1_HUMAN_Huttinger_2021,200,0.9,0.40254718234007947,5345,0,0,0,0
PHOT_CHLRE_Chen_2023,1,0.0,0.6784384312863806,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,4,0.0,0.555607717263586,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,16,0.0,0.6627465065175252,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,16,0.5,0.6759498905248522,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,16,0.75,0.6769651092528941,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,64,0.0,0.6631561958943019,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,64,0.5,0.6656236607756769,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,64,0.75,0.680250902244488,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,64,0.9,0.6744429935967667,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,200,0.0,0.6602790377868404,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,200,0.5,0.6701371400408485,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,200,0.75,0.6731984700467282,167529,0,0,0,0
PHOT_CHLRE_Chen_2023,200,0.9,0.6712130220540599,167529,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,1,0.0,0.16487617552301329,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,4,0.0,0.10866441180499509,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,16,0.0,0.11602825351061533,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,16,0.5,0.2849524493401087,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,16,0.75,0.3223642590286171,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,64,0.0,0.10967943427414512,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,64,0.5,0.2836998946458666,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,64,0.75,0.4014208326904374,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,64,0.9,0.46512103195105187,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,200,0.0,0.11547440288138444,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,200,0.5,0.30853507074165915,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,200,0.75,0.4099541329557716,802,0,0,0,0
PIN1_HUMAN_Tsuboyama_2023_1I6C,200,0.9,0.4542861311853096,802,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,1,0.0,0.5223267997707758,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,4,0.0,0.5533768410297185,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,16,0.0,0.587997651847716,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,16,0.5,0.5867418687219657,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,16,0.75,0.6049353018594251,1749,75,0,0,75
PITX2_HUMAN_Tsuboyama_2023_2L7M,64,0.0,0.5666955594281631,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,64,0.5,0.5885257110720203,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,64,0.75,0.597055928178727,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,64,0.9,0.6034635803338423,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,200,0.0,0.5531558474595123,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,200,0.5,0.5844839059706146,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,200,0.75,0.5981102432815483,1824,0,0,0,0
PITX2_HUMAN_Tsuboyama_2023_2L7M,200,0.9,0.596780515101153,1824,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,1,0.0,0.30177352114403133,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,4,0.0,0.28875951363240887,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,16,0.0,0.3052601537478096,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,16,0.5,0.34525892346030995,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,16,0.75,0.366246594996676,1283,18,0,0,18
PKN1_HUMAN_Tsuboyama_2023_1URF,64,0.0,0.301862639064233,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,64,0.5,0.3589483191698832,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,64,0.75,0.378727251273434,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,64,0.9,0.3886291313380056,1282,19,0,0,19
PKN1_HUMAN_Tsuboyama_2023_1URF,200,0.0,0.2941715786859102,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,200,0.5,0.3455246780448093,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,200,0.75,0.37665981892689493,1301,0,0,0,0
PKN1_HUMAN_Tsuboyama_2023_1URF,200,0.9,0.3859806363675837,1301,0,0,0,0
POLG_DEN26_Suphatrakul_2023,1,0.0,-0.043248790416295,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,4,0.0,-0.06439316406369884,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,16,0.0,-0.06436680348814659,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,16,0.5,-0.05501101661813492,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,16,0.75,-0.039856915064981124,16802,95,0,0,95
POLG_DEN26_Suphatrakul_2023,64,0.0,-0.06259704244772901,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,64,0.5,-0.05345388519115392,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,64,0.75,-0.03804942462737528,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,64,0.9,-0.027372167717263505,16840,57,0,0,57
POLG_DEN26_Suphatrakul_2023,200,0.0,-0.061296768092668624,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,200,0.5,-0.05101304335429937,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,200,0.75,-0.03731173264986784,16897,0,0,0,0
POLG_DEN26_Suphatrakul_2023,200,0.9,-0.028015027605163834,16897,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,1,0.0,-0.11421935530642259,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,4,0.0,0.10124647644122943,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,16,0.0,0.01408934522973807,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,16,0.5,0.2021236950042428,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,16,0.75,0.2620092035823081,5112,18,0,0,18
POLG_PESV_Tsuboyama_2023_2MXD,64,0.0,-0.04427461806654343,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,64,0.5,0.13649019388942693,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,64,0.75,0.2773150212388592,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,64,0.9,0.3582803372785467,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,200,0.0,-0.0653359074383847,5130,0,0,0,0
POLG_PESV_Tsuboyama_2023_2MXD,200,0.5,0.1073884452220115,5130,0,0,0,0
