subset,predictor,feature,n,rho,p,q
natural (pooled),#232 m2-p06 (decontaminated),median_contact_separation,314,0.1044671098427682,0.06448079439033108,0.14270339742122454
natural (pooled),#232 m2-p06 (decontaminated),frac_sheet,314,0.1131331423701237,0.04515962065640053,0.10648993517229818
natural (pooled),#232 m2-p06 (decontaminated),mean_hydropathy,314,0.12828631796338538,0.0229915347322456,0.0633440242623093
natural (pooled),#232 m2-p06 (decontaminated),exp199_esm_atlas_best_identity,283,0.13164423090012078,0.02679831962779489,0.07235546299504621
natural (pooled),#232 m2-p06 (decontaminated),frac_proline,314,0.1323954163071971,0.018923370657444604,0.05435436252670259
natural (pooled),#232 m2-p06 (decontaminated),n_interpro,314,0.15125664328384725,0.007251885259930363,0.024172950866434544
natural (pooled),#232 m2-p06 (decontaminated),kingdom_bacteria,314,0.1806832684188062,0.0013023960699825707,0.005171278513166089
natural (pooled),#232 m2-p06 (decontaminated),frac_glycine,314,0.19556247315216296,0.0004916462357842448,0.0020904643096337967
natural (pooled),#232 m2-p06 (decontaminated),n_uniprot_domains,297,0.20309033256519074,0.0004282874929938865,0.0018802865546073066
natural (pooled),#232 m2-p06 (decontaminated),residual_identity_anycov,314,0.25168599605726016,6.3320057234820365e-06,3.841891113123932e-05
natural (pooled),#232 m2-p06 (decontaminated),residual_identity_cov40,314,0.2742967449859206,7.967465031468251e-07,5.121941805943875e-06
natural (pooled),#232 m2-p06 (decontaminated),residual_identity_cov30,314,0.3026083052327602,4.510116498761072e-08,3.430229449761942e-07
natural (pooled),#232 m2-p06 (decontaminated),train_afdb_n_hits,314,0.35209535814662307,1.3534656008594053e-10,1.3051275436858552e-09
natural (pooled),#232 m2-p06 (decontaminated),knn_n_hits,314,0.4784595872301323,2.276811025206176e-19,4.098259845371117e-18
natural (pooled),#232 m2-p06 (decontaminated),msa_depth,314,0.4950567822726731,8.093464364712351e-21,1.6809502911325653e-19
natural (pooled),#232 m2-p06 (decontaminated),msa_log_depth,314,0.4950567822726731,8.093464364712351e-21,1.6186928729424704e-19
natural (pooled),#232 m2-p06 (decontaminated),train_n_hits_significant,314,0.5037423932997168,1.3113121265748086e-21,3.078732818914768e-20
natural (pooled),#232 m2-p06 (decontaminated),train_log_n_hits,314,0.5037423932997168,1.3113121265748086e-21,2.950452284793319e-20
natural (pooled),#232 m2-p06 (decontaminated),train_esm_n_hits,314,0.5118630303572668,2.280317961475991e-22,5.59714408725925e-21
natural (pooled),#232 m2-p06 (decontaminated),n_surviving_alignments,314,0.5588741726539677,3.4235787610505105e-27,1.1554578318545473e-25
natural (pooled),ESMFold,is_viral,314,-0.19723994860505875,0.0004384953864569167,0.0018943000694938803
natural (pooled),ESMFold,kingdom_virus,314,-0.19723994860505875,0.0004384953864569167,0.0018792659419582145
natural (pooled),ESMFold,rg_over_length,314,-0.13966494576427488,0.013243564610424493,0.039952653014688415
natural (pooled),ESMFold,frac_polar,314,-0.09319303276429163,0.09927311957997523,0.1928326783208152
natural (pooled),ESMFold,frac_low_complexity,314,-0.0800460671320974,0.1570583825550685,0.2780705789499573
natural (pooled),ESMFold,relative_contact_order,314,-0.05993401089967655,0.28971373941903883,0.4406913219331859
natural (pooled),ESMFold,mean_contact_order,314,-0.05689881073702393,0.3148762285811701,0.4658442833803612
natural (pooled),ESMFold,kingdom_archaea,314,-0.054919566880581465,0.3320324090151183,0.4872214697504454
natural (pooled),ESMFold,frac_charged,314,-0.05246972978473785,0.3540841965758087,0.5071763027876305
natural (pooled),ESMFold,is_secreted,297,-0.04918485520892358,0.3983491135591647,0.5459607140150988
natural (pooled),ESMFold,n_transmembrane,297,-0.045348185070412064,0.4362026964334861,0.5888736401852062
natural (pooled),ESMFold,frac_sheet,314,-0.04116664990338055,0.4673032741139496,0.616977427925508
natural (pooled),ESMFold,frac_long_contacts,314,-0.03826192538853982,0.4993286522232645,0.6435261866361882
natural (pooled),ESMFold,train_best_evalue_log,300,-0.03609361548599002,0.5334469317778965,0.6730405214020189
natural (pooled),ESMFold,msa_mean_coverage,314,-0.03408141588678571,0.547380186494002,0.6795064384063473
natural (pooled),ESMFold,is_nuclear,297,-0.03276508767123278,0.5738209109078634,0.7074504381055849
natural (pooled),ESMFold,is_membrane,297,-0.02809431338426593,0.6296481603696674,0.7522345278752663
natural (pooled),ESMFold,radius_of_gyration,314,-0.02749394040446897,0.6274333415848936,0.751250564203642
natural (pooled),ESMFold,is_cytoplasmic,297,-0.026976363734550833,0.6433456918269561,0.7635311507396841
natural (pooled),ESMFold,has_signal_peptide,297,-0.024600087801852775,0.672859791086109,0.7898788851880411
natural (pooled),ESMFold,n_sse,314,-0.018441359017978172,0.7447980464696202,0.848504103572985
natural (pooled),ESMFold,frac_coil,314,-0.016226640385239504,0.7745649558535213,0.8624022188884566
natural (pooled),ESMFold,long_contacts_per_residue,314,-0.012004366845260678,0.8322028423332881,0.9042042954929086
natural (pooled),ESMFold,contacts_per_residue,314,-0.011690892964458256,0.8365222151046104,0.9070722814387342
natural (pooled),ESMFold,n_long_contacts,314,-0.010943089095564249,0.8468458373694135,0.9109497055368193
natural (pooled),ESMFold,n_uniprot_xrefs,314,-0.008813745000073052,0.8763797748418747,0.9297545744884329
natural (pooled),ESMFold,length,314,-0.005117621670166128,0.9280302175228333,0.9563670180578817
natural (pooled),ESMFold,n_contacts,314,-0.0007981948025585133,0.9887600606835227,0.9942838599052184
natural (pooled),ESMFold,kingdom_eukaryote,314,0.0036011195113987552,0.9493224053143555,0.9708979145260453
natural (pooled),ESMFold,frac_helix,314,0.022246436469351212,0.6945526812912541,0.8065773073059725
natural (pooled),ESMFold,exp199_best_identity,300,0.031204373643851865,0.5903351509567986,0.7228593685185288
natural (pooled),ESMFold,frac_hydrophobic,314,0.03931514521937278,0.48758430174737755,0.6344470432375515
natural (pooled),ESMFold,msa_n_near_identical,314,0.046112202767559125,0.41548184047868675,0.5637190800464594
natural (pooled),ESMFold,mean_hydropathy,314,0.04988922517525777,0.3782840664422323,0.5278382322449753
natural (pooled),ESMFold,median_contact_separation,314,0.053119456214022344,0.3481479656604458,0.5026735333065261
natural (pooled),ESMFold,resolved_fraction,314,0.057211602027373264,0.3122189677399146,0.4631819851086645
natural (pooled),ESMFold,exp199_afdb_best_identity,276,0.06170156508225521,0.307072219521273,0.45806353188256194
natural (pooled),ESMFold,exp199_esm_atlas_best_identity,283,0.06380034311669246,0.28478694280687167,0.4356514139255261
natural (pooled),ESMFold,frac_proline,314,0.06455818215508655,0.2540357080026592,0.40228528540010544
natural (pooled),ESMFold,has_ec,314,0.06930341562798609,0.22071283959803237,0.3579127128616741
natural (pooled),ESMFold,n_go,314,0.08155704783163228,0.14934927786365704,0.26793558154941793
natural (pooled),ESMFold,kingdom_bacteria,314,0.09235257744516101,0.10237275901066785,0.1981408238916152
natural (pooled),ESMFold,knn_best_qcov,314,0.1032886083108288,0.06756891187011857,0.14772150773224302
natural (pooled),ESMFold,n_pfam,314,0.10442141218032955,0.06459834073362149,0.1423800163108392
natural (pooled),ESMFold,n_uniprot_domains,297,0.11136364011193522,0.055227739446765026,0.126368556361242
natural (pooled),ESMFold,n_interpro,314,0.13643812062616117,0.015547350297213628,0.04638436000273679
natural (pooled),ESMFold,knn_best_bits,314,0.13828046014019651,0.014192419728282484,0.042577259184847456
natural (pooled),ESMFold,residual_identity_anycov,314,0.1517773389111458,0.007051504707063677,0.023651009576486866
natural (pooled),ESMFold,knn_best_identity,314,0.16623345729698102,0.0031317637943339017,0.011504438428165353
natural (pooled),ESMFold,frac_glycine,314,0.17909549596901259,0.0014389239397270995,0.0056305719380625625
natural (pooled),ESMFold,residual_identity_cov30,314,0.24488791074938246,1.1380512337015104e-05,6.537741129774634e-05
natural (pooled),ESMFold,residual_identity_cov40,314,0.24613961748798838,1.022885172670981e-05,5.939333260670212e-05
natural (pooled),ESMFold,n_surviving_alignments,314,0.34207823735366577,4.775709388775685e-10,4.4463501205842585e-09
natural (pooled),ESMFold,train_afdb_n_hits,314,0.37139800781649984,1.0484490614483902e-11,1.0682311192115672e-10
natural (pooled),ESMFold,knn_n_hits,314,0.39144647494027585,6.107904272937653e-13,6.871392307054859e-12
natural (pooled),ESMFold,train_esm_n_hits,314,0.41362372187421353,2.08468806995803e-14,2.55848081313031e-13
natural (pooled),ESMFold,train_n_hits_significant,314,0.41626128242421795,1.3716250670720137e-14,1.7635179433783034e-13
natural (pooled),ESMFold,train_log_n_hits,314,0.41626128242421795,1.3716250670720137e-14,1.722505898183459e-13
natural (pooled),ESMFold,msa_depth,314,0.46447067141310044,3.3039977711776372e-18,5.247525871870365e-17
natural (pooled),ESMFold,msa_log_depth,314,0.46447067141310044,3.3039977711776372e-18,5.097596561245497e-17
natural (pooled),ESMFold2,is_viral,314,-0.2498468500528171,7.4327029004831645e-06,4.459621740289899e-05
natural (pooled),ESMFold2,kingdom_virus,314,-0.2498468500528171,7.4327029004831645e-06,4.410614907979021e-05
natural (pooled),ESMFold2,rg_over_length,314,-0.22752350795260878,4.7186692369034005e-05,0.0002403850365969657
natural (pooled),ESMFold2,kingdom_archaea,314,-0.11920614063493327,0.03473381698141271,0.08723842404633889
natural (pooled),ESMFold2,frac_low_complexity,314,-0.11117010495921512,0.049046461119991225,0.11415986639997958
natural (pooled),ESMFold2,n_transmembrane,297,-0.08242970231641868,0.15648591263737907,0.27796839744797597
natural (pooled),ESMFold2,frac_charged,314,-0.07727015492917899,0.17199776703820485,0.29960901355042135
natural (pooled),ESMFold2,is_cytoplasmic,297,-0.07476636173407727,0.19883922639943216,0.3365930478234902
natural (pooled),ESMFold2,msa_mean_coverage,314,-0.06991283474076727,0.21667052743472903,0.3545517721659202
natural (pooled),ESMFold2,is_nuclear,297,-0.05578310492631165,0.3380421512926826,0.4907063486506683
natural (pooled),ESMFold2,relative_contact_order,314,-0.054776385076501274,0.3332964067393477,0.4851214545532284
natural (pooled),ESMFold2,is_membrane,297,-0.04978113468424247,0.3926480833262727,0.5408927678474165
natural (pooled),ESMFold2,kingdom_eukaryote,314,-0.04388860151564852,0.4383515699284461,0.588830467068062
natural (pooled),ESMFold2,frac_helix,314,-0.0420032904847883,0.45829386958432233,0.6110584927790964
natural (pooled),ESMFold2,mean_hydropathy,314,-0.029936451951197995,0.5971675414590623,0.7279243169026943
natural (pooled),ESMFold2,n_go,314,-0.016758286648292844,0.7673873725415276,0.8633107941092184
natural (pooled),ESMFold2,frac_hydrophobic,314,-0.016488380814319664,0.7710288448373805,0.8638082494028745
natural (pooled),ESMFold2,radius_of_gyration,314,-0.001627777374555643,0.9770805113973102,0.9880589441096397
natural (pooled),ESMFold2,msa_n_near_identical,314,-0.00024131898735179814,0.9966017169116091,1.0
natural (pooled),ESMFold2,frac_polar,314,0.006835459891785811,0.9039738105113759,0.9387420339925827
natural (pooled),ESMFold2,n_uniprot_xrefs,314,0.007817934644429243,0.8902532514979711,0.9352855171379463
natural (pooled),ESMFold2,is_secreted,297,0.010059386252888835,0.8629394051036001,0.919107058690225
natural (pooled),ESMFold2,frac_sheet,314,0.010315282947693597,0.855533182445055,0.9148275614263955
natural (pooled),ESMFold2,has_ec,314,0.029552296914514067,0.6018837490376783,0.7303757853490928
natural (pooled),ESMFold2,contacts_per_residue,314,0.03650826520960922,0.519210455480933,0.6612585989615656
natural (pooled),ESMFold2,mean_contact_order,314,0.04899127320241079,0.38693728618033507,0.5357593193266178
natural (pooled),ESMFold2,has_signal_peptide,297,0.05327372022827091,0.36025413464630535,0.5105964113097241
natural (pooled),ESMFold2,n_interpro,314,0.05825883920906192,0.30342969778135814,0.4564123587797588
natural (pooled),ESMFold2,length,314,0.05915333489065788,0.2960531992807026,0.4478115619371972
natural (pooled),ESMFold2,train_best_evalue_log,300,0.06199949132594827,0.2844349135810114,0.4363490151526879
natural (pooled),ESMFold2,frac_proline,314,0.0621181812384598,0.2724634621286276,0.4252319929175113
natural (pooled),ESMFold2,n_uniprot_domains,297,0.06245710229589723,0.28332719098317916,0.435887986127968
natural (pooled),ESMFold2,n_sse,314,0.06671412661470129,0.23848728620407664,0.3821457998522297
natural (pooled),ESMFold2,n_contacts,314,0.0698320449371557,0.21720334123424492,0.3532825429713622
natural (pooled),ESMFold2,frac_coil,314,0.07245690063253254,0.20036842146498599,0.3370683725579204
natural (pooled),ESMFold2,n_long_contacts,314,0.07799028072482467,0.16802421837509882,0.29458791533296547
natural (pooled),ESMFold2,resolved_fraction,314,0.08464539409160218,0.13449077591065534,0.24957051199915423
natural (pooled),ESMFold2,frac_long_contacts,314,0.08894384369929857,0.11573686848314872,0.21929090870491338
natural (pooled),ESMFold2,long_contacts_per_residue,314,0.09402197064462806,0.09628942452851201,0.1890774154378054
natural (pooled),ESMFold2,n_pfam,314,0.10247604021469878,0.06976788119865877,0.150098230467234
natural (pooled),ESMFold2,exp199_best_identity,300,0.10421942049794876,0.07146535939979223,0.15253475919323245
natural (pooled),ESMFold2,exp199_afdb_best_identity,276,0.10824986465800797,0.07257414126039086,0.15308607922113696
natural (pooled),ESMFold2,knn_best_qcov,314,0.11899958492790456,0.035051478217655405,0.08682476255749504
natural (pooled),ESMFold2,exp199_esm_atlas_best_identity,283,0.1523451811947197,0.01027313382045878,0.03244147522250141
natural (pooled),ESMFold2,median_contact_separation,314,0.16677718297041355,0.0030337146851015847,0.011297971930723143
natural (pooled),ESMFold2,kingdom_bacteria,314,0.18901119981340128,0.0007617757661478795,0.0032137415134363668
natural (pooled),ESMFold2,frac_glycine,314,0.19740849566744922,0.00043346106439319694,0.0018876530223574707
natural (pooled),ESMFold2,knn_best_identity,314,0.203432039706729,0.0002851143012543931,0.0013047603616726466
natural (pooled),ESMFold2,residual_identity_anycov,314,0.20362379225980703,0.00028128115113332984,0.0012982206975384453
natural (pooled),ESMFold2,knn_best_bits,314,0.22316897854533038,6.629153721036592e-05,0.0003284167898495193
natural (pooled),ESMFold2,residual_identity_cov40,314,0.23613068072352036,2.3631106301790207e-05,0.00012634452874224467
natural (pooled),ESMFold2,residual_identity_cov30,314,0.2425366582858968,1.3884643331989507e-05,7.650721835994218e-05
natural (pooled),ESMFold2,n_surviving_alignments,314,0.34607302892700537,2.9039034359054256e-10,2.7510664129630346e-09
natural (pooled),ESMFold2,train_afdb_n_hits,314,0.3761092518635323,5.469696777369179e-12,5.907272519558714e-11
natural (pooled),ESMFold2,knn_n_hits,314,0.3779982946812876,4.201155965786023e-12,4.629845350049902e-11
natural (pooled),ESMFold2,msa_depth,314,0.4121890390339395,2.613751683714942e-14,3.136502020457931e-13
natural (pooled),ESMFold2,msa_log_depth,314,0.4121890390339395,2.613751683714942e-14,3.0683171939262366e-13
natural (pooled),ESMFold2,train_n_hits_significant,314,0.4208360274537874,6.577997921527127e-15,8.880297194061622e-14
natural (pooled),ESMFold2,train_log_n_hits,314,0.4208360274537874,6.577997921527127e-15,8.663704579572314e-14
natural (pooled),ESMFold2,train_esm_n_hits,314,0.42385869448235575,4.023021644478124e-15,5.570337661585094e-14
natural (pooled),Protenix-v2 + MSA,rg_over_length,314,-0.27658522139915537,6.390659411977112e-07,4.157778412611615e-06
natural (pooled),Protenix-v2 + MSA,relative_contact_order,314,-0.15912294003136565,0.00470670100532797,0.016944123619180688
natural (pooled),Protenix-v2 + MSA,msa_mean_coverage,314,-0.1527490298056135,0.006690755899939719,0.022867140417515495
natural (pooled),Protenix-v2 + MSA,mean_hydropathy,314,-0.15199473466457034,0.006969318329160026,0.023521449360915086
natural (pooled),Protenix-v2 + MSA,is_viral,314,-0.14102271586546042,0.012367686683272367,0.03794631141458567
natural (pooled),Protenix-v2 + MSA,kingdom_virus,314,-0.14102271586546042,0.012367686683272367,0.03773192547439027
natural (pooled),Protenix-v2 + MSA,frac_hydrophobic,314,-0.12655373856136232,0.02492143667966336,0.06831256754831581
natural (pooled),Protenix-v2 + MSA,is_cytoplasmic,297,-0.12244031594937832,0.03493232495756961,0.08733081239392401
natural (pooled),Protenix-v2 + MSA,frac_low_complexity,314,-0.11375427413086174,0.04398493978743164,0.1050967587841287
natural (pooled),Protenix-v2 + MSA,frac_helix,314,-0.09754411173160585,0.08439959329624008,0.17198407690554582
natural (pooled),Protenix-v2 + MSA,n_transmembrane,297,-0.093557358454901,0.10760097707914676,0.2075161700812116
natural (pooled),Protenix-v2 + MSA,kingdom_eukaryote,314,-0.08665206419631073,0.12546371103202197,0.23606412528673124
natural (pooled),Protenix-v2 + MSA,is_membrane,297,-0.074863515729356,0.19825467660847051,0.3366588848068367
natural (pooled),Protenix-v2 + MSA,n_go,314,-0.050184222381122245,0.3754673740924489,0.5252652383676746
natural (pooled),Protenix-v2 + MSA,frac_charged,314,-0.04183628428995727,0.46008450080270497,0.6119350503287209
natural (pooled),Protenix-v2 + MSA,n_uniprot_xrefs,314,-0.017276649850945052,0.7604081810782146,0.8590385309251797
natural (pooled),Protenix-v2 + MSA,is_nuclear,297,-0.01034688519415362,0.8590624124538765,0.9167859737650065
natural (pooled),Protenix-v2 + MSA,kingdom_archaea,314,-0.002822972494395142,0.9602628033408561,0.976538444075447
natural (pooled),Protenix-v2 + MSA,n_interpro,314,0.007586965812803132,0.893476016560243,0.9332244660397122
natural (pooled),Protenix-v2 + MSA,frac_sheet,314,0.007781342552316554,0.8907637110922676,0.9340046679414068
natural (pooled),Protenix-v2 + MSA,is_secreted,297,0.007936314248166293,0.8916652696689813,0.933138072909399
natural (pooled),Protenix-v2 + MSA,n_pfam,314,0.013683106728423992,0.809160195872586,0.8917275627983602
natural (pooled),Protenix-v2 + MSA,has_ec,314,0.019152825785484662,0.7353131505659409,0.8430341853622253
natural (pooled),Protenix-v2 + MSA,exp199_afdb_best_identity,276,0.03137413488222478,0.6037687588773082,0.731020470389566
natural (pooled),Protenix-v2 + MSA,has_signal_peptide,297,0.03512791960711002,0.546497453504963,0.6799737900752997
natural (pooled),Protenix-v2 + MSA,n_uniprot_domains,297,0.045272891478759944,0.43696562440292575,0.5884325116647878
natural (pooled),Protenix-v2 + MSA,frac_polar,314,0.06612104178256693,0.24269630445599089,0.38773965800661264
natural (pooled),Protenix-v2 + MSA,frac_proline,314,0.07631543704964128,0.1773730857498328,0.3050365168946169
natural (pooled),Protenix-v2 + MSA,exp199_best_identity,300,0.07830745363838129,0.17613847223443252,0.3038810703086056
natural (pooled),Protenix-v2 + MSA,resolved_fraction,314,0.10116277007847732,0.07344517510474831,0.1537224595215662
natural (pooled),Protenix-v2 + MSA,msa_n_near_identical,314,0.10727817315348603,0.05758079889970345,0.1300988761750622
natural (pooled),Protenix-v2 + MSA,knn_best_identity,314,0.11591926699352993,0.04008929388967283,0.0966438334840327
natural (pooled),Protenix-v2 + MSA,residual_identity_anycov,314,0.11901310710900026,0.03503060726848648,0.08717293974646405
natural (pooled),Protenix-v2 + MSA,radius_of_gyration,314,0.12190103306751006,0.030808551107189483,0.07922198856134438
natural (pooled),Protenix-v2 + MSA,exp199_esm_atlas_best_identity,283,0.13036027281089602,0.028332039377849855,0.0749965748237202
natural (pooled),Protenix-v2 + MSA,residual_identity_cov40,314,0.13351478625954633,0.01793004891937017,0.05290834107355132
natural (pooled),Protenix-v2 + MSA,knn_best_qcov,314,0.15225243168023053,0.006873005841482041,0.023342283989939008
natural (pooled),Protenix-v2 + MSA,kingdom_bacteria,314,0.15562944439185816,0.005716395886802602,0.02030824854521977
natural (pooled),Protenix-v2 + MSA,residual_identity_cov30,314,0.16763144027042054,0.002885285058066784,0.010819818967750439
natural (pooled),Protenix-v2 + MSA,n_sse,314,0.17266713412560047,0.00213656586347313,0.008124968776587959
natural (pooled),Protenix-v2 + MSA,frac_glycine,314,0.17306787191425343,0.002085366644369661,0.007986510552905085
natural (pooled),Protenix-v2 + MSA,contacts_per_residue,314,0.17737080936502836,0.0016020089279010746,0.00622363180623439
natural (pooled),Protenix-v2 + MSA,mean_contact_order,314,0.18190199434855672,0.0012057871862510567,0.004823148745004227
natural (pooled),Protenix-v2 + MSA,frac_coil,314,0.18408986121393311,0.0010487086362675395,0.004322921096064667
natural (pooled),Protenix-v2 + MSA,train_best_evalue_log,300,0.1881790647727303,0.0010564055865523497,0.004321659217714158
natural (pooled),Protenix-v2 + MSA,frac_long_contacts,314,0.1980048577643139,0.00041607629777953967,0.0018416491868930443
natural (pooled),Protenix-v2 + MSA,length,314,0.20306466629362574,0.00029259452998095156,0.001327739883947175
natural (pooled),Protenix-v2 + MSA,n_contacts,314,0.2255703535077135,5.500423856743087e-05,0.0002775914843589969
natural (pooled),Protenix-v2 + MSA,n_long_contacts,314,0.23496235173806318,2.5996745971015146e-05,0.00013762983161125667
natural (pooled),Protenix-v2 + MSA,long_contacts_per_residue,314,0.2394915366102117,1.7910727903907654e-05,9.671793068110133e-05
natural (pooled),Protenix-v2 + MSA,knn_best_bits,314,0.2680944730910328,1.4339617749423913e-06,9.003946028708038e-06
natural (pooled),Protenix-v2 + MSA,n_surviving_alignments,314,0.2856486959675983,2.6159689442545906e-07,1.7657790373718487e-06
natural (pooled),Protenix-v2 + MSA,median_contact_separation,314,0.28793596158281975,2.0775393267192097e-07,1.4382964569594528e-06
natural (pooled),Protenix-v2 + MSA,msa_depth,314,0.3024625667121602,4.5810024763754354e-08,3.4357518572815766e-07
natural (pooled),Protenix-v2 + MSA,msa_log_depth,314,0.3024625667121602,4.5810024763754354e-08,3.3886867633462124e-07
natural (pooled),Protenix-v2 + MSA,knn_n_hits,314,0.3039198930072105,3.9180318046736075e-08,3.022481677891068e-07
natural (pooled),Protenix-v2 + MSA,train_esm_n_hits,314,0.3101010408877284,1.9996035182895586e-08,1.5879204409946495e-07
natural (pooled),Protenix-v2 + MSA,train_afdb_n_hits,314,0.31170499460031414,1.6750675466039355e-08,1.3500544405464554e-07
natural (pooled),Protenix-v2 + MSA,train_n_hits_significant,314,0.31827265090687834,8.022229906201485e-09,6.876197062458416e-08
natural (pooled),Protenix-v2 + MSA,train_log_n_hits,314,0.31827265090687834,8.022229906201485e-09,6.768756483357503e-08
natural (pooled),Protenix-v2 single-seq,mean_contact_order,314,-0.28541097926728043,2.67906585647072e-07,1.7860439043138134e-06
natural (pooled),Protenix-v2 single-seq,n_long_contacts,314,-0.2337980912715026,2.8575920829824694e-05,0.0001498155072631586
natural (pooled),Protenix-v2 single-seq,n_contacts,314,-0.23366369983924,2.888875554010373e-05,0.00014999930761207706
natural (pooled),Protenix-v2 single-seq,long_contacts_per_residue,314,-0.2306933482151478,3.668877154388617e-05,0.0001886851107971289
natural (pooled),Protenix-v2 single-seq,n_sse,314,-0.22556000509437124,5.5048736756413994e-05,0.00027524368378206997
natural (pooled),Protenix-v2 single-seq,length,314,-0.2137156468211757,0.00013556157908061492,0.0006478163956064784
natural (pooled),Protenix-v2 single-seq,contacts_per_residue,314,-0.2007062493992044,0.0003451442223794821,0.0015403130585530606
natural (pooled),Protenix-v2 single-seq,train_best_evalue_log,300,-0.1892307340429955,0.000988788934345049,0.004107277111894819
natural (pooled),Protenix-v2 single-seq,frac_long_contacts,314,-0.14681509241700333,0.009178667158840666,0.029679522549544667
natural (pooled),Protenix-v2 single-seq,radius_of_gyration,314,-0.1405876741687693,0.012642597278737438,0.03835394680066414
natural (pooled),Protenix-v2 single-seq,train_afdb_n_hits,314,-0.1327995999781709,0.01855930998961407,0.054173121050765397
natural (pooled),Protenix-v2 single-seq,knn_n_hits,314,-0.13073990105894423,0.020480166335190685,0.05820678853159458
natural (pooled),Protenix-v2 single-seq,kingdom_eukaryote,314,-0.1026692883994906,0.0692396852118927,0.14955772005768822
natural (pooled),Protenix-v2 single-seq,knn_best_bits,314,-0.09373329275644662,0.09732028678478864,0.19040925675284734
natural (pooled),Protenix-v2 single-seq,frac_hydrophobic,314,-0.09018096000680978,0.11073711976449055,0.2120498038043436
natural (pooled),Protenix-v2 single-seq,is_cytoplasmic,297,-0.08244064114858281,0.15643075359595782,0.27878748165616246
natural (pooled),Protenix-v2 single-seq,has_ec,314,-0.07974299539434021,0.15864018833219137,0.2799532735273966
natural (pooled),Protenix-v2 single-seq,frac_coil,314,-0.07733226894955476,0.17165229785936362,0.2999748894629656
natural (pooled),Protenix-v2 single-seq,n_pfam,314,-0.0716560147613154,0.20540133999805263,0.3433954290989115
natural (pooled),Protenix-v2 single-seq,train_n_hits_significant,314,-0.07112061759735469,0.20881648428978386,0.3458923359401328
natural (pooled),Protenix-v2 single-seq,train_log_n_hits,314,-0.07112061759735469,0.20881648428978386,0.3448345612124871
natural (pooled),Protenix-v2 single-seq,msa_depth,314,-0.06360448955995417,0.2611328565087263,0.41111295193793645
natural (pooled),Protenix-v2 single-seq,msa_log_depth,314,-0.06360448955995417,0.2611328565087263,0.4099178561474192
natural (pooled),Protenix-v2 single-seq,median_contact_separation,314,-0.058015350140767356,0.3054585100607246,0.4581877650910869
natural (pooled),Protenix-v2 single-seq,has_signal_peptide,297,-0.056447904623241424,0.332307482957592,0.48630363359647605
natural (pooled),Protenix-v2 single-seq,is_nuclear,297,-0.05173431340876024,0.374321115526164,0.5263890687086681
natural (pooled),Protenix-v2 single-seq,n_go,314,-0.048689363276290684,0.389873459143182,0.5384441635225531
natural (pooled),Protenix-v2 single-seq,n_surviving_alignments,314,-0.04748262648159017,0.40174338152570543,0.549218800060458
natural (pooled),Protenix-v2 single-seq,mean_hydropathy,314,-0.04670531675856725,0.40950229874530053,0.5584122255617734
natural (pooled),Protenix-v2 single-seq,train_esm_n_hits,314,-0.04522004966064344,0.42457219608280167,0.5746089871797315
natural (pooled),Protenix-v2 single-seq,knn_best_qcov,314,-0.027901149899575647,0.6223420816936076,0.7484737730836261
natural (pooled),Protenix-v2 single-seq,frac_helix,314,-0.02608584530608967,0.645173725430486,0.7640215169571545
natural (pooled),Protenix-v2 single-seq,is_secreted,297,-0.02562867878449554,0.660019386864073,0.7781887967393001
natural (pooled),Protenix-v2 single-seq,is_viral,314,-0.01643050172947582,0.7718103859651174,0.8628935992156592
natural (pooled),Protenix-v2 single-seq,kingdom_virus,314,-0.01643050172947582,0.7718103859651174,0.8611107612007508
natural (pooled),Protenix-v2 single-seq,residual_identity_cov40,314,-0.011588643332701022,0.8379321862946448,0.9067803218419003
natural (pooled),Protenix-v2 single-seq,resolved_fraction,314,-0.00851355524070653,0.8805581932118576,0.9287137194031311
natural (pooled),Protenix-v2 single-seq,msa_n_near_identical,314,0.0036572314738604335,0.9485338390516691,0.9719322069979152
natural (pooled),Protenix-v2 single-seq,exp199_best_identity,300,0.0042887877062201376,0.9410309060781594,0.9679175033946783
natural (pooled),Protenix-v2 single-seq,residual_identity_cov30,314,0.010482127068912836,0.8532227105825296,0.9141671899098532
natural (pooled),Protenix-v2 single-seq,frac_proline,314,0.011418547712533986,0.8402788653159038,0.9075011745411761
natural (pooled),Protenix-v2 single-seq,frac_charged,314,0.012528534396293636,0.8249916253480455,0.9018127078703332
natural (pooled),Protenix-v2 single-seq,relative_contact_order,314,0.013264472756503836,0.8148918650070665,0.8962150857511525
natural (pooled),Protenix-v2 single-seq,n_uniprot_xrefs,314,0.02238628247839646,0.6927296821279351,0.8061940266144072
natural (pooled),Protenix-v2 single-seq,frac_polar,314,0.029234836483542307,0.6057937235358786,0.7318313438688465
natural (pooled),Protenix-v2 single-seq,exp199_afdb_best_identity,276,0.029401591491376368,0.6267231097579892,0.7520677317095871
natural (pooled),Protenix-v2 single-seq,frac_low_complexity,314,0.030657161177137373,0.5883649572569561,0.7237291045985338
natural (pooled),Protenix-v2 single-seq,kingdom_archaea,314,0.034388844351770254,0.5437704963273665,0.6797131204092082
natural (pooled),Protenix-v2 single-seq,n_interpro,314,0.05127247841854075,0.36518844070089385,0.5162349685300593
natural (pooled),Protenix-v2 single-seq,knn_best_identity,314,0.0547962689221939,0.33312068916434845,0.48617614094256256
