group,layer,head,bucket,bucket_index,mass_total,mass_coref,mass_expected,keys_all,keys_coref
seq_pos,22,20,65-128,8,0.17625569694277196,1.9377456465780397e-06,8.982496527586524e-06,310056,13
seq_pos,22,20,129-256,9,0.18138440465175484,3.238826292129687e-06,4.3954354958545936e-06,481614,11
seq_pos,22,20,257-512,10,0.16700378403121793,2.406909338903749e-07,2.625920045653955e-06,532824,7
seq_pos,22,20,513-1024,11,0.06620572618114129,3.932268795470689e-13,2.88848540371313e-07,197956,1
seq_pos,22,20,1025-2048,12,1.7163566838470464e-06,0.0,0.0,13,0
seq_pos,22,21,0,0,0.011582654827123867,2.254920218074712e-08,2.8283636934250773e-06,11546,2
seq_pos,22,21,1,1,0.017363597341907844,0.0,0.0,5773,0
seq_pos,22,21,2,2,0.0004338910059495875,2.5109734296509613e-08,5.9035655563426516e-08,5773,1
seq_pos,22,21,3-4,3,0.020326370096859187,0.0,0.0,11546,0
seq_pos,22,21,5-8,4,0.027276778167441795,4.041162392883724e-11,3.0716338881298498e-06,23092,2
seq_pos,22,21,9-16,5,0.0552541681412248,1.5807053080370991e-07,6.0766619043672875e-06,46184,3
seq_pos,22,21,17-32,6,0.09761918935374332,4.355743896521379e-12,1.8581560599873575e-06,90870,1
seq_pos,22,21,33-64,7,0.14450408771012038,6.770455386059217e-08,8.636204612682187e-06,172901,7
seq_pos,22,21,65-128,8,0.2256068831482938,1.9973432019265153e-07,1.2055731586066438e-05,310056,13
seq_pos,22,21,129-256,9,0.22461108124361445,6.240785736400262e-07,5.289147051465976e-06,481614,11
seq_pos,22,21,257-512,10,0.14055582859679067,1.4338997997202867e-07,2.5584134523284684e-06,532824,7
seq_pos,22,21,513-1024,11,0.03485671343453191,8.630825869033103e-12,1.1099928171071742e-07,197956,1
seq_pos,22,21,1025-2048,12,3.99835349657332e-06,0.0,0.0,13,0
seq_pos,22,22,0,0,0.018922080680606645,5.497710245972631e-07,4.45619269883603e-06,11546,2
seq_pos,22,22,1,1,0.002234615110636542,0.0,0.0,5773,0
seq_pos,22,22,2,2,0.015854718882145923,2.939160477654599e-06,4.228559493404971e-06,5773,1
seq_pos,22,22,3-4,3,0.017937015087088698,0.0,0.0,11546,0
seq_pos,22,22,5-8,4,0.029666219120233782,1.743053764146142e-12,3.4588888208641686e-06,23092,2
seq_pos,22,22,9-16,5,0.06076338905282932,7.443055409088565e-06,5.610114466406945e-06,46184,3
seq_pos,22,22,17-32,6,0.092325480831324,2.1677892077594825e-13,1.613956086350576e-06,90870,1
seq_pos,22,22,33-64,7,0.14401491456896598,1.8019545460407403e-06,7.90288688347781e-06,172901,7
seq_pos,22,22,65-128,8,0.17697406711310754,5.977113312912891e-06,9.587105282803932e-06,310056,13
seq_pos,22,22,129-256,9,0.24646467615739118,4.480106551623223e-06,5.910622801892279e-06,481614,11
seq_pos,22,22,257-512,10,0.15600694503408347,3.330675812631759e-06,2.3899143435727474e-06,532824,7
seq_pos,22,22,513-1024,11,0.03883120098560868,1.3712527081641377e-12,1.4767875897537374e-07,197956,1
seq_pos,22,22,1025-2048,12,2.078745703225984e-06,0.0,0.0,13,0
seq_pos,22,23,0,0,0.027206637635091426,1.1398497805652391e-07,6.751602850817618e-06,11546,2
seq_pos,22,23,1,1,0.020737859501946888,0.0,0.0,5773,0
seq_pos,22,23,2,2,0.0013148948058509216,3.9911261881820545e-07,3.0568716678601446e-07,5773,1
seq_pos,22,23,3-4,3,0.01992704834038559,0.0,0.0,11546,0
seq_pos,22,23,5-8,4,0.041858432075293,3.7860690582031894e-12,4.951753715033625e-06,23092,2
seq_pos,22,23,9-16,5,0.06029566763675174,6.819372759461171e-07,5.850617050154141e-06,46184,3
seq_pos,22,23,17-32,6,0.09662763832471574,9.729844583664655e-13,1.5331271956908596e-06,90870,1
seq_pos,22,23,33-64,7,0.12840966337499019,8.543932042584738e-07,7.351105085431757e-06,172901,7
seq_pos,22,23,65-128,8,0.19332374428703325,3.3525361714340333e-06,9.826692742154151e-06,310056,13
seq_pos,22,23,129-256,9,0.20232586356397106,6.064435529798301e-07,4.9569418051457895e-06,481614,11
seq_pos,22,23,257-512,10,0.16197193188974485,1.3162550641371884e-07,2.2174542623654086e-06,532824,7
seq_pos,22,23,513-1024,11,0.04600002845465652,4.3234791269175165e-11,2.0237349366647654e-07,197956,1
seq_pos,22,23,1025-2048,12,6.362931180481437e-07,0.0,0.0,13,0
seq_pos,22,24,0,0,0.005269689523180498,1.262197786903084e-09,1.3910295848129808e-06,11546,2
seq_pos,22,24,1,1,0.001940942460549429,0.0,0.0,5773,0
seq_pos,22,24,2,2,0.0037631994203990073,9.713502477860298e-08,7.586993277257276e-07,5773,1
seq_pos,22,24,3-4,3,0.005899755871731633,0.0,0.0,11546,0
seq_pos,22,24,5-8,4,0.013367693572487923,1.3712527081641378e-11,1.4925052277008616e-06,23092,2
seq_pos,22,24,9-16,5,0.029776810484661007,1.2028828394277741e-07,3.340836167017289e-06,46184,3
seq_pos,22,24,17-32,6,0.05623896754264997,3.4886282134175857e-12,8.488411907909154e-07,90870,1
seq_pos,22,24,33-64,7,0.0897058265245954,9.051735920900285e-08,6.276484736400189e-06,172901,7
seq_pos,22,24,65-128,8,0.1530686961123957,5.371058421851846e-07,1.026247553611734e-05,310056,13
seq_pos,22,24,129-256,9,0.2363919463455832,3.962057848971885e-07,5.9366885135182745e-06,481614,11
seq_pos,22,24,257-512,10,0.2852651788156996,1.8524196371242531e-07,6.170379978099691e-06,532824,7
seq_pos,22,24,513-1024,11,0.11929826192956604,2.5307678658029307e-12,4.3013284454579875e-07,197956,1
seq_pos,22,24,1025-2048,12,7.369041071180948e-06,0.0,0.0,13,0
seq_pos,22,25,0,0,0.007764803925482338,2.068042672529143e-08,1.8468284523746055e-06,11546,2
seq_pos,22,25,1,1,0.002809138298447657,0.0,0.0,5773,0
seq_pos,22,25,2,2,0.005439047784093305,4.149713983738957e-07,1.0218029445707568e-06,5773,1
seq_pos,22,25,3-4,3,0.00865021351613227,0.0,0.0,11546,0
seq_pos,22,25,5-8,4,0.01979237979688699,2.6941082619224825e-11,2.230041706650734e-06,23092,2
seq_pos,22,25,9-16,5,0.034711517619442404,2.921340968050082e-07,3.7318132033844947e-06,46184,3
seq_pos,22,25,17-32,6,0.055074700858220055,8.67115683103793e-12,8.489026116077963e-07,90870,1
seq_pos,22,25,33-64,7,0.09011935708676841,1.7656624948268082e-07,6.4287689055507285e-06,172901,7
seq_pos,22,25,65-128,8,0.12771059218300457,9.601052496217677e-07,8.604611168521615e-06,310056,13
seq_pos,22,25,129-256,9,0.26769286991920915,5.657863689474562e-07,6.653279261497679e-06,481614,11
seq_pos,22,25,257-512,10,0.28617617015422125,6.724380891755283e-07,6.658503045708784e-06,532824,7
seq_pos,22,25,513-1024,11,0.09406313959366525,8.630825869033103e-12,3.5694890821625803e-07,197956,1
seq_pos,22,25,1025-2048,12,2.3836866550298534e-06,0.0,0.0,13,0
seq_pos,22,26,0,0,0.00481590027208657,8.801622653408107e-07,1.236669693922975e-06,11546,2
seq_pos,22,26,1,1,0.001207507817662198,0.0,0.0,5773,0
seq_pos,22,26,2,2,0.003971280298756702,7.565959413027238e-08,8.579289813470134e-07,5773,1
seq_pos,22,26,3-4,3,0.005312493226153587,0.0,0.0,11546,0
seq_pos,22,26,5-8,4,0.01130447878326305,2.847365917540827e-11,1.2929452426578233e-06,23092,2
seq_pos,22,26,9-16,5,0.027274838812157535,1.0116654807156754e-07,3.0075210001302114e-06,46184,3
seq_pos,22,26,17-32,6,0.05050657511211734,4.819549959576896e-12,7.739072666554239e-07,90870,1
seq_pos,22,26,33-64,7,0.08105438882631837,1.7034427098131007e-07,5.739162358756487e-06,172901,7
seq_pos,22,26,65-128,8,0.1610553889470354,5.9637811143650105e-06,1.0926322818945613e-05,310056,13
seq_pos,22,26,129-256,9,0.24934332254708133,1.6506516785862105e-06,6.248794719087246e-06,481614,11
seq_pos,22,26,257-512,10,0.27492470126395807,1.1953902742994032e-06,5.9001795640472245e-06,532824,7
seq_pos,22,26,513-1024,11,0.12922492598033583,7.380566046883447e-12,4.7593789757135073e-07,197956,1
seq_pos,22,26,1025-2048,12,5.73195247329667e-06,0.0,0.0,13,0
seq_pos,22,27,0,0,0.0024263940408900727,7.206658938718631e-09,4.777330987841864e-07,11546,2
seq_pos,22,27,1,1,0.00024195026142353947,0.0,0.0,5773,0
seq_pos,22,27,2,2,0.0027380421681553204,1.1811486856581824e-08,5.425232972160915e-07,5773,1
seq_pos,22,27,3-4,3,0.003289370680937378,0.0,0.0,11546,0
seq_pos,22,27,5-8,4,0.007735304153710991,7.364433662081517e-11,7.656337198667635e-07,23092,2
seq_pos,22,27,9-16,5,0.01944417386044255,2.4817092836202585e-08,2.2658633979537602e-06,46184,3
seq_pos,22,27,17-32,6,0.041138310005403404,2.2746662570722755e-11,7.445698207204036e-07,90870,1
seq_pos,22,27,33-64,7,0.07566324544906947,1.1652574800090403e-07,5.37286219542808e-06,172901,7
seq_pos,22,27,65-128,8,0.18529276779283174,1.309515362117932e-06,1.2186485814268486e-05,310056,13
seq_pos,22,27,129-256,9,0.24489630972226076,1.9177812040781368e-06,6.39374677846796e-06,481614,11
seq_pos,22,27,257-512,10,0.2958735207993671,3.801080242261386e-08,6.4313444312942276e-06,532824,7
seq_pos,22,27,513-1024,11,0.12125322126173466,3.549124656424827e-11,4.1940029733151803e-07,197956,1
seq_pos,22,27,1025-2048,12,4.146457500542839e-06,0.0,0.0,13,0
seq_pos,22,28,0,0,0.006888943674162523,1.024729082618659e-09,1.754344969110223e-06,11546,2
seq_pos,22,28,1,1,0.007545758507888981,0.0,0.0,5773,0
seq_pos,22,28,2,2,9.97746168725643e-06,6.427142105089324e-10,2.57426822925495e-09,5773,1
seq_pos,22,28,3-4,3,0.008484433144563285,0.0,0.0,11546,0
seq_pos,22,28,5-8,4,0.01786373096468047,7.817652847610767e-11,2.1501282503710137e-06,23092,2
seq_pos,22,28,9-16,5,0.04563845271525671,5.232891906423873e-10,4.84731743250428e-06,46184,3
seq_pos,22,28,17-32,6,0.08460667631809084,1.2855494139038792e-12,1.364491105218168e-06,90870,1
seq_pos,22,28,33-64,7,0.17477126313973892,3.221821254959774e-09,9.444005608155338e-06,172901,7
seq_pos,22,28,65-128,8,0.3308278101477201,1.8672595154213344e-08,1.5469337105125827e-05,310056,13
seq_pos,22,28,129-256,9,0.27636947467466294,1.2943728201164853e-08,6.308313639934081e-06,481614,11
seq_pos,22,28,257-512,10,0.04373249556451762,4.3348877477946325e-09,7.17767171855666e-07,532824,7
seq_pos,22,28,513-1024,11,0.0032341534721284522,2.293823464024569e-13,1.2292962875340528e-08,197956,1
seq_pos,22,28,1025-2048,12,5.6260078758254286e-08,0.0,0.0,13,0
seq_pos,22,29,0,0,0.013667007263252316,2.7541413828382124e-06,3.3716800446656136e-06,11546,2
seq_pos,22,29,1,1,0.014611067917283766,0.0,0.0,5773,0
seq_pos,22,29,2,2,0.0005494246119625251,6.475668318573532e-07,1.8901623884502505e-07,5773,1
seq_pos,22,29,3-4,3,0.016361312562250995,0.0,0.0,11546,0
seq_pos,22,29,5-8,4,0.03461059903677262,7.585686798954875e-14,4.1646541623558306e-06,23092,2
seq_pos,22,29,9-16,5,0.06689866328805236,3.192900990640291e-06,6.482015373981245e-06,46184,3
seq_pos,22,29,17-32,6,0.10861207475369836,1.4257625239987876e-14,1.7753503987426269e-06,90870,1
seq_pos,22,29,33-64,7,0.16567861437074816,7.77840100788332e-06,9.499186238324834e-06,172901,7
seq_pos,22,29,65-128,8,0.18608665565425966,6.376237078541407e-05,9.370609961842108e-06,310056,13
seq_pos,22,29,129-256,9,0.14010679752806454,3.115069038300524e-05,3.545076811396123e-06,481614,11
seq_pos,22,29,257-512,10,0.1167321532019994,5.493361482648813e-05,1.8971205768300088e-06,532824,7
seq_pos,22,29,513-1024,11,0.13607675422524407,2.4261594331029092e-14,5.043947407961961e-07,197956,1
seq_pos,22,29,1025-2048,12,1.1697876149852706e-06,0.0,0.0,13,0
seq_pos,22,30,0,0,0.01621112215566445,1.5924857803838992e-07,3.753561886683019e-06,11546,2
seq_pos,22,30,1,1,0.018137558522927335,0.0,0.0,5773,0
seq_pos,22,30,2,2,0.0001590267474226371,1.1563693426024164e-08,4.653506236689821e-08,5773,1
seq_pos,22,30,3-4,3,0.021056768986292114,0.0,0.0,11546,0
seq_pos,22,30,5-8,4,0.03909210561570274,4.9194321076669765e-12,4.5612555959148945e-06,23092,2
seq_pos,22,30,9-16,5,0.08139958555934211,7.45977605626093e-09,7.661042481611887e-06,46184,3
seq_pos,22,30,17-32,6,0.10349946143452472,2.117375505253448e-12,1.5498589798388796e-06,90870,1
seq_pos,22,30,33-64,7,0.16969832931299175,3.5875514928860016e-07,9.055769619797288e-06,172901,7
seq_pos,22,30,65-128,8,0.16356452044551922,1.087884203137702e-06,8.11739437097053e-06,310056,13
seq_pos,22,30,129-256,9,0.2547615566225579,8.34129523665291e-07,6.028714540501557e-06,481614,11
seq_pos,22,30,257-512,10,0.11670839871192297,1.267303283383275e-07,1.6397701929248471e-06,532824,7
seq_pos,22,30,513-1024,11,0.015709881591885667,2.292089232658361e-09,8.895265126597868e-08,197956,1
seq_pos,22,30,1025-2048,12,5.522909031033247e-07,0.0,0.0,13,0
seq_pos,22,31,0,0,0.004982402527867127,7.8596978755008e-10,1.3011963903839913e-06,11546,2
seq_pos,22,31,1,1,0.005476581633204545,0.0,0.0,5773,0
seq_pos,22,31,2,2,1.6934157934129527e-05,9.137382751813737e-10,3.5311492906984255e-09,5773,1
seq_pos,22,31,3-4,3,0.006398418923091707,0.0,0.0,11546,0
seq_pos,22,31,5-8,4,0.014937159921357687,5.0610631031448677e-14,1.8253386129807509e-06,23092,2
seq_pos,22,31,9-16,5,0.03754317522998825,4.4916742050455794e-10,4.28972417087875e-06,46184,3
seq_pos,22,31,17-32,6,0.0606504599225804,7.404512555573814e-15,1.0262081561795244e-06,90870,1
seq_pos,22,31,33-64,7,0.1483445127068577,2.245797903899806e-09,8.650338279430331e-06,172901,7
seq_pos,22,31,65-128,8,0.3319309719633482,1.742236223250026e-08,1.6369596339405037e-05,310056,13
seq_pos,22,31,129-256,9,0.29618747114990646,3.4123579136817825e-09,6.8109923302686505e-06,481614,11
seq_pos,22,31,257-512,10,0.08694431105092691,8.12383731892476e-10,1.3901275216317477e-06,532824,7
seq_pos,22,31,513-1024,11,0.006554754570619539,4.411198969278017e-14,3.155618091696034e-08,197956,1
seq_pos,22,31,1025-2048,12,8.020648662121565e-09,0.0,0.0,13,0
seq_pos,23,0,0,0,0.007898171424411436,2.520685125301724e-15,1.9018076062620083e-06,11546,2
seq_pos,23,0,1,1,0.00015827084114078464,0.0,0.0,5773,0
seq_pos,23,0,2,2,0.014031216153730125,5.867748435605404e-07,4.763376258216124e-06,5773,1
seq_pos,23,0,3-4,3,0.004506600888085576,0.0,0.0,11546,0
seq_pos,23,0,5-8,4,0.021704643618889127,4.235932581659381e-14,2.7499087358045053e-06,23092,2
seq_pos,23,0,9-16,5,0.035455919315636145,2.1805845811951405e-07,3.851360323286028e-06,46184,3
seq_pos,23,0,17-32,6,0.08067013010209713,5.080755955686287e-15,1.399599545599169e-06,90870,1
seq_pos,23,0,33-64,7,0.14633381306846324,8.222049148801557e-09,8.812767913854024e-06,172901,7
seq_pos,23,0,65-128,8,0.16833184832162096,2.243215263183434e-06,1.0292617453912415e-05,310056,13
seq_pos,23,0,129-256,9,0.19727462560077816,7.124567117916746e-11,4.721015934474948e-06,481614,11
seq_pos,23,0,257-512,10,0.24538463139549999,3.7411101220007175e-12,5.387401443344696e-06,532824,7
seq_pos,23,0,513-1024,11,0.07794279393880511,9.011449322953662e-14,3.2836298272784173e-07,197956,1
seq_pos,23,0,1025-2048,12,0.0003159941326863593,0.0,0.0,13,0
seq_pos,23,1,0,0,0.007061694805324335,7.187891177618197e-16,1.6274140626193783e-06,11546,2
seq_pos,23,1,1,1,7.017935283718253e-05,0.0,0.0,5773,0
seq_pos,23,1,2,2,0.01590828531725494,4.2554391807768924e-07,4.426357649425831e-06,5773,1
seq_pos,23,1,3-4,3,0.007672384027672376,0.0,0.0,11546,0
seq_pos,23,1,5-8,4,0.012978074374282337,4.5490489370679546e-14,1.240691516234611e-06,23092,2
seq_pos,23,1,9-16,5,0.04181214434506264,1.210553830386254e-06,4.506457418007233e-06,46184,3
seq_pos,23,1,17-32,6,0.09474037186268935,3.50532775237271e-15,1.5327916797684623e-06,90870,1
seq_pos,23,1,33-64,7,0.11810198264664677,6.773743365964305e-07,7.566709181522106e-06,172901,7
seq_pos,23,1,65-128,8,0.17630943524327453,3.330676749149824e-06,1.0308291667496275e-05,310056,13
seq_pos,23,1,129-256,9,0.238923992515746,9.750102227346773e-08,5.869046250004346e-06,481614,11
seq_pos,23,1,257-512,10,0.2207892696117789,7.599357223347608e-09,5.0051729834807716e-06,532824,7
seq_pos,23,1,513-1024,11,0.06530873578899389,2.7569993557987604e-14,2.996199974288474e-07,197956,1
seq_pos,23,1,1025-2048,12,0.0003220916888793544,0.0,0.0,13,0
seq_pos,23,2,0,0,0.009712641054973143,4.608127494692214e-15,2.262000601654964e-06,11546,2
seq_pos,23,2,1,1,5.783936090763512e-05,0.0,0.0,5773,0
seq_pos,23,2,2,2,0.015217921369599858,2.524189079280703e-07,5.6230583227732985e-06,5773,1
seq_pos,23,2,3-4,3,0.00427160052643602,0.0,0.0,11546,0
seq_pos,23,2,5-8,4,0.014218457294836132,2.7392757885114828e-14,1.8410194275205658e-06,23092,2
seq_pos,23,2,9-16,5,0.040593374174016615,8.775194488463033e-07,4.833353392408385e-06,46184,3
seq_pos,23,2,17-32,6,0.07339512593573143,9.80704056562702e-15,1.3803046669945593e-06,90870,1
seq_pos,23,2,33-64,7,0.166354111156533,6.872934046997168e-07,9.60805693966816e-06,172901,7
seq_pos,23,2,65-128,8,0.15371915651073947,7.675172834364339e-07,9.311552226918218e-06,310056,13
seq_pos,23,2,129-256,9,0.20107838856570956,1.5210954480431094e-08,4.90815572982627e-06,481614,11
seq_pos,23,2,257-512,10,0.24760163822171802,1.5075738696452339e-09,5.166979548405642e-06,532824,7
seq_pos,23,2,513-1024,11,0.07347389992159367,5.4824901475312495e-14,3.1014848356817653e-07,197956,1
seq_pos,23,2,1025-2048,12,0.00029714378434245143,0.0,0.0,13,0
seq_pos,23,3,0,0,0.015196102559205133,1.0191051190184705e-15,3.053841304592954e-06,11546,2
seq_pos,23,3,1,1,0.00013633613617761324,0.0,0.0,5773,0
seq_pos,23,3,2,2,0.014837372701543467,6.31708052301663e-07,3.715075456775443e-06,5773,1
seq_pos,23,3,3-4,3,0.01152016156140593,0.0,0.0,11546,0
seq_pos,23,3,5-8,4,0.01995819298043607,4.2410527233201506e-13,2.0842153994729687e-06,23092,2
seq_pos,23,3,9-16,5,0.034381867694045276,8.458038461804371e-07,3.972835185204833e-06,46184,3
seq_pos,23,3,17-32,6,0.06807330277068104,3.024822150362069e-14,1.2144695918605345e-06,90870,1
seq_pos,23,3,33-64,7,0.09653136264755431,2.834824412544422e-07,6.42145647540218e-06,172901,7
seq_pos,23,3,65-128,8,0.16774817386946356,2.374855017120267e-06,1.0595863924528995e-05,310056,13
seq_pos,23,3,129-256,9,0.2677366752032285,5.498239817789338e-07,6.558772681140798e-06,481614,11
seq_pos,23,3,257-512,10,0.21144232240103983,3.9647046901571104e-07,4.39882118043064e-06,532824,7
seq_pos,23,3,513-1024,11,0.09211192815778327,4.1843373080008614e-13,3.8757404938158336e-07,197956,1
seq_pos,23,3,1025-2048,12,0.0003458287714672898,0.0,0.0,13,0
seq_pos,23,4,0,0,0.005041962414954123,1.3638550417893642e-06,6.973157012832523e-07,11546,2
seq_pos,23,4,1,1,0.0028012281642843116,0.0,0.0,5773,0
seq_pos,23,4,2,2,0.004833985609837262,7.929389777845141e-07,1.7083616583093213e-06,5773,1
seq_pos,23,4,3-4,3,0.006741785970073669,0.0,0.0,11546,0
seq_pos,23,4,5-8,4,0.013864011382924485,1.9427004955720596e-06,1.396256168389863e-06,23092,2
seq_pos,23,4,9-16,5,0.018171346933036788,9.184876492670621e-07,1.6101896933580385e-06,46184,3
seq_pos,23,4,17-32,6,0.06358901578426443,4.784065165966569e-07,1.1878397111869633e-06,90870,1
seq_pos,23,4,33-64,7,0.29343855114634027,1.2039043823643942e-06,1.71026329588732e-05,172901,7
seq_pos,23,4,65-128,8,0.15713615209333986,5.329843102677658e-06,7.451991644752514e-06,310056,13
seq_pos,23,4,129-256,9,0.21431019044760793,3.6911670781288695e-05,5.124561498491407e-06,481614,11
seq_pos,23,4,257-512,10,0.17004929855917597,7.494925296267377e-07,2.553462405500416e-06,532824,7
seq_pos,23,4,513-1024,11,0.05001843989504575,1.4124225541786657e-08,2.3334542451691533e-07,197956,1
seq_pos,23,4,1025-2048,12,3.9796657420187624e-07,0.0,0.0,13,0
seq_pos,23,5,0,0,0.01636741488846753,1.258129844751429e-06,2.9225811715262097e-06,11546,2
seq_pos,23,5,1,1,0.004352688025337932,0.0,0.0,5773,0
seq_pos,23,5,2,2,0.0019158596866944004,4.3347330785553436e-07,4.2429020131593914e-07,5773,1
seq_pos,23,5,3-4,3,0.012181198124081883,0.0,0.0,11546,0
seq_pos,23,5,5-8,4,0.06808666214050049,3.946192979440932e-06,6.15702101775395e-06,23092,2
seq_pos,23,5,9-16,5,0.053982602358483865,1.1564354208505652e-05,6.670392307292398e-06,46184,3
seq_pos,23,5,17-32,6,0.05562630588459469,1.903053546682834e-07,9.406487321754942e-07,90870,1
seq_pos,23,5,33-64,7,0.06751206023181391,4.001987800221499e-06,4.269197087729528e-06,172901,7
seq_pos,23,5,65-128,8,0.3093997232426231,3.6798976394016327e-06,1.5612516596449905e-05,310056,13
seq_pos,23,5,129-256,9,0.22265679545528902,6.031601841561658e-06,5.3261072220919936e-06,481614,11
seq_pos,23,5,257-512,10,0.15444391962768672,2.0426438458969827e-06,1.8827960329178928e-06,532824,7
seq_pos,23,5,513-1024,11,0.033468177263645454,2.1409352400181882e-07,1.4552182453540076e-07,197956,1
seq_pos,23,5,1025-2048,12,4.0363484892588275e-07,0.0,0.0,13,0
seq_pos,23,6,0,0,0.009241000713518209,7.665076785250304e-08,2.174769507697224e-06,11546,2
seq_pos,23,6,1,1,0.009615631011006077,0.0,0.0,5773,0
seq_pos,23,6,2,2,0.007818590741873655,2.3788169333535426e-06,3.2754515619828527e-06,5773,1
seq_pos,23,6,3-4,3,0.013660004001421179,0.0,0.0,11546,0
seq_pos,23,6,5-8,4,0.014340949971238517,1.005446623830764e-05,1.6205469459540197e-06,23092,2
seq_pos,23,6,9-16,5,0.04774920663283517,2.0457825626840465e-06,4.351277181070547e-06,46184,3
seq_pos,23,6,17-32,6,0.11745740717708311,8.510878361553785e-07,1.8124066703298908e-06,90870,1
seq_pos,23,6,33-64,7,0.17377570842965603,3.3394088163628604e-06,9.625406222541535e-06,172901,7
seq_pos,23,6,65-128,8,0.143384177040934,6.625996333111846e-06,7.968802387042137e-06,310056,13
seq_pos,23,6,129-256,9,0.2177270211649792,2.0537119524618914e-06,5.282731857255272e-06,481614,11
seq_pos,23,6,257-512,10,0.1906252200570859,1.7601593350612497e-06,2.9982127712879063e-06,532824,7
seq_pos,23,6,513-1024,11,0.05459306683219039,1.1167223937131908e-07,2.476993519340441e-07,197956,1
seq_pos,23,6,1025-2048,12,5.863122958234995e-06,0.0,0.0,13,0
seq_pos,23,7,0,0,0.006464780213286471,9.977815470455136e-08,1.771896862741324e-06,11546,2
seq_pos,23,7,1,1,0.0034714422006241973,0.0,0.0,5773,0
seq_pos,23,7,2,2,0.021138154797510238,7.400763792655465e-06,6.007232537635028e-06,5773,1
seq_pos,23,7,3-4,3,0.03929523159597355,0.0,0.0,11546,0
seq_pos,23,7,5-8,4,0.02999876484225822,1.2323593279734324e-05,3.3234229359747106e-06,23092,2
seq_pos,23,7,9-16,5,0.06224777255379594,1.8367109855415294e-05,6.455211310991701e-06,46184,3
seq_pos,23,7,17-32,6,0.0558998402619143,4.1232826844794734e-07,8.678233130887078e-07,90870,1
seq_pos,23,7,33-64,7,0.17427780102469284,4.7867082958925165e-06,1.0252844885063983e-05,172901,7
seq_pos,23,7,65-128,8,0.24936059845726638,5.115612776052719e-06,1.228823534973439e-05,310056,13
seq_pos,23,7,129-256,9,0.17082940268388513,4.6875909236694525e-06,4.025944680893484e-06,481614,11
seq_pos,23,7,257-512,10,0.14877358399539356,6.856444223530471e-07,2.131587985979626e-06,532824,7
seq_pos,23,7,513-1024,11,0.03823952335285476,7.169489924134982e-08,1.9648314201084492e-07,197956,1
seq_pos,23,7,1025-2048,12,2.9657569725344547e-06,0.0,0.0,13,0
seq_pos,23,8,0,0,0.010583221571668066,1.0516298342758792e-11,2.786525662252622e-06,11546,2
seq_pos,23,8,1,1,0.008242295371914125,0.0,0.0,5773,0
seq_pos,23,8,2,2,0.000374795617972898,1.032472627323586e-08,3.568100950204698e-08,5773,1
seq_pos,23,8,3-4,3,0.013104617688595143,0.0,0.0,11546,0
seq_pos,23,8,5-8,4,0.02042662748405844,3.548652027963833e-14,2.2616936009737495e-06,23092,2
seq_pos,23,8,9-16,5,0.04548248607860825,2.4779357982948292e-08,4.265724105814538e-06,46184,3
seq_pos,23,8,17-32,6,0.07520821097403863,2.4025280100532055e-15,1.0940018161489008e-06,90870,1
seq_pos,23,8,33-64,7,0.17613435563854465,1.673440457157864e-07,1.0512763729229939e-05,172901,7
seq_pos,23,8,65-128,8,0.16990279986171566,2.8867355119010025e-08,9.885752457914141e-06,310056,13
seq_pos,23,8,129-256,9,0.18011067472378922,9.730197212547116e-07,4.367910992748878e-06,481614,11
seq_pos,23,8,257-512,10,0.2233451473306127,1.0312415128926772e-07,3.977927665242533e-06,532824,7
seq_pos,23,8,513-1024,11,0.07692433049892318,5.080755955686287e-15,3.4460327659407855e-07,197956,1
seq_pos,23,8,1025-2048,12,0.00016917709294089035,0.0,0.0,13,0
seq_pos,23,9,0,0,0.003473855564091661,2.4911499552063484e-07,6.389523230007117e-07,11546,2
seq_pos,23,9,1,1,0.002736070525516118,0.0,0.0,5773,0
seq_pos,23,9,2,2,0.000491178350123999,2.4118560574278972e-08,3.601421238699887e-08,5773,1
seq_pos,23,9,3-4,3,0.003609766781319784,0.0,0.0,11546,0
seq_pos,23,9,5-8,4,0.007008952149150484,5.789698647177397e-14,5.245427715047316e-07,23092,2
seq_pos,23,9,9-16,5,0.016049861990556795,4.361169324659386e-08,1.2112207213197637e-06,46184,3
seq_pos,23,9,17-32,6,0.06273586267246317,5.5927701217632e-15,1.1129855210689687e-06,90870,1
seq_pos,23,9,33-64,7,0.17618010194012926,7.973330676035042e-09,1.187177980129836e-05,172901,7
seq_pos,23,9,65-128,8,0.18311858825577867,3.285689692504257e-07,1.0307201804112305e-05,310056,13
seq_pos,23,9,129-256,9,0.31103066825668463,2.585431057450314e-08,7.620126128165011e-06,481614,11
seq_pos,23,9,257-512,10,0.15281324777877994,1.3442329579948516e-06,2.7078274662441768e-06,532824,7
seq_pos,23,9,513-1024,11,0.08069776509924445,1.2209568575680226e-14,3.4745627617001445e-07,197956,1
seq_pos,23,9,1025-2048,12,5.5716621303773105e-05,0.0,0.0,13,0
seq_pos,23,10,0,0,0.004321558283867465,6.502099617833016e-07,9.200026334273454e-07,11546,2
seq_pos,23,10,1,1,0.004016855318294785,0.0,0.0,5773,0
seq_pos,23,10,2,2,0.0012972102552605898,1.4372018972344319e-08,4.66069206180588e-08,5773,1
seq_pos,23,10,3-4,3,0.005736255571413924,0.0,0.0,11546,0
seq_pos,23,10,5-8,4,0.009745443257553705,2.2489237602301318e-14,8.777836857349417e-07,23092,2
